longitude,latitude,wpd_w_m2,iec_wind_class,hub_height_m
-101.55,31.29,750.0,7,100
-101.5,31.29,750.0,7,100
-101.45,31.29,750.0,7,100
-101.4,31.29,750.0,7,100
-101.35,31.29,750.0,7,100
-101.3,31.29,750.0,7,100
-101.25,31.29,750.0,7,100
-101.2,31.29,750.0,7,100
-101.15,31.29,750.0,7,100
-101.1,31.29,750.0,7,100
-101.05,31.29,750.0,7,100
-101.0,31.29,750.0,7,100
-100.95,31.29,750.0,7,100
-100.9,31.29,750.0,7,100
-100.85,31.29,750.0,7,100
-100.8,31.29,750.0,7,100
-100.75,31.29,750.0,7,100
-100.7,31.29,750.0,7,100
-100.65,31.29,750.0,7,100
-100.6,31.29,750.0,7,100
-100.55,31.29,750.0,7,100
-100.5,31.29,750.0,7,100
-100.45,31.29,750.0,7,100
-100.4,31.29,750.0,7,100
-100.35,31.29,750.0,7,100
-100.3,31.29,750.0,7,100
-100.25,31.29,750.0,7,100
-100.2,31.29,750.0,7,100
-100.15,31.29,750.0,7,100
-100.1,31.29,750.0,7,100
-100.05,31.29,750.0,7,100
-100.0,31.29,750.0,7,100
-99.95,31.29,750.0,7,100
-99.9,31.29,750.0,7,100
-99.85,31.29,750.0,7,100
-99.8,31.29,750.0,7,100
-99.75,31.29,750.0,7,100
-99.7,31.29,750.0,7,100
-99.65,31.29,750.0,7,100
-99.6,31.29,750.0,7,100
-99.55,31.29,750.0,7,100
-99.5,31.29,750.0,7,100
-99.45,31.29,750.0,7,100
-99.4,31.29,750.0,7,100
-99.35,31.29,750.0,7,100
-99.3,31.29,750.0,7,100
-99.25,31.29,750.0,7,100
-99.2,31.29,750.0,7,100
-99.15,31.29,750.0,7,100
-99.1,31.29,750.0,7,100
-99.05,31.29,750.0,7,100
-99.0,31.29,750.0,7,100
-98.95,31.29,750.0,7,100
-98.9,31.29,750.0,7,100
-98.85,31.29,750.0,7,100
-98.8,31.29,750.0,7,100
-98.75,31.29,750.0,7,100
-98.7,31.29,750.0,7,100
-98.65,31.29,750.0,7,100
-98.6,31.29,750.0,7,100
-98.55,31.29,750.0,7,100
-98.5,31.29,750.0,7,100
-98.45,31.29,750.0,7,100
-98.4,31.29,750.0,7,100
-98.35,31.29,750.0,7,100
-98.3,31.29,750.0,7,100
-98.25,31.29,750.0,7,100
-98.2,31.29,743.48,7,100
-98.15,31.29,714.74,7,100
-98.1,31.29,676.83,7,100
-98.05,31.29,627.61,7,100
-98.0,31.29,569.44,6,100
-97.95,31.29,509.2,6,100
-97.9,31.29,454.12,5,100
-97.85,31.29,408.34,5,100
-97.8,31.29,372.7,4,100
-97.75,31.29,345.86,4,100
-97.7,31.29,325.58,4,100
-97.65,31.29,309.7,4,100
-97.6,31.29,295.89,3,100
-97.55,31.29,281.73,3,100
-97.5,31.29,266.68,3,100
-97.45,31.29,252.49,3,100
-97.4,31.29,240.91,3,100
-97.35,31.29,232.18,3,100
-97.3,31.29,224.54,3,100
-97.25,31.29,214.53,3,100
-97.2,31.29,200.22,3,100
-97.15,31.29,183.12,2,100
-97.1,31.29,165.94,2,100
-97.05,31.29,150.56,2,100
-97.0,31.29,138.26,2,100
-96.95,31.29,129.59,2,100
-96.9,31.29,123.33,2,100
-96.85,31.29,116.51,2,100
-96.8,31.29,106.46,2,100
-96.75,31.29,93.72,1,100
-96.7,31.29,81.65,1,100
-96.65,31.29,72.35,1,100
-96.6,31.29,64.58,1,100
-96.55,31.29,55.74,1,100
-96.5,31.29,50.0,1,100
-96.45,31.29,50.0,1,100
-96.4,31.29,50.0,1,100
-96.35,31.29,50.0,1,100
-96.3,31.29,50.0,1,100
-96.25,31.29,50.0,1,100
-96.2,31.29,50.0,1,100
-96.15,31.29,50.0,1,100
-96.1,31.29,50.0,1,100
-96.05,31.29,50.0,1,100
-96.0,31.29,50.0,1,100
-95.95,31.29,50.0,1,100
-95.9,31.29,50.0,1,100
-95.85,31.29,50.0,1,100
-95.8,31.29,50.0,1,100
-95.75,31.29,50.0,1,100
-95.7,31.29,50.0,1,100
-95.65,31.29,50.0,1,100
-95.6,31.29,50.0,1,100
-95.55,31.29,50.0,1,100
-95.5,31.29,50.0,1,100
-95.45,31.29,50.0,1,100
-95.4,31.29,50.0,1,100
-95.35,31.29,50.0,1,100
-95.3,31.29,50.0,1,100
-95.25,31.29,50.0,1,100
-95.2,31.29,50.0,1,100
-95.15,31.29,50.0,1,100
-95.1,31.29,50.0,1,100
-95.05,31.29,50.0,1,100
-95.0,31.29,50.0,1,100
-94.95,31.29,50.0,1,100
-94.9,31.29,50.0,1,100
-94.85,31.29,50.0,1,100
-94.8,31.29,50.0,1,100
-94.75,31.29,50.0,1,100
-94.7,31.29,50.0,1,100
-94.65,31.29,50.0,1,100
-94.6,31.29,50.0,1,100
-94.55,31.29,50.0,1,100
-94.5,31.29,50.0,1,100
-94.45,31.29,50.0,1,100
-94.4,31.29,50.0,1,100
-94.35,31.29,50.0,1,100
-94.3,31.29,50.0,1,100
-94.25,31.29,50.0,1,100
-94.2,31.29,50.0,1,100
-94.15,31.29,50.0,1,100
-94.1,31.29,50.0,1,100
-94.05,31.29,50.0,1,100
-94.0,31.29,50.0,1,100
-93.95,31.29,50.0,1,100
-93.9,31.29,50.0,1,100
-93.85,31.29,50.0,1,100
-93.8,31.29,50.0,1,100
-93.75,31.29,50.0,1,100
-93.7,31.29,50.0,1,100
-106.1,31.34,404.59,5,100
-106.05,31.34,415.99,5,100
-106.0,31.34,428.25,5,100
-105.95,31.34,440.94,5,100
-105.9,31.34,452.76,5,100
-105.85,31.34,463.21,5,100
-105.8,31.34,474.12,5,100
-105.75,31.34,487.8,5,100
-105.7,31.34,503.99,6,100
-105.65,31.34,519.5,6,100
-105.6,31.34,531.85,6,100
-105.55,31.34,543.07,6,100
-105.5,31.34,557.18,6,100
-105.45,31.34,574.79,6,100
-105.4,31.34,592.84,6,100
-105.35,31.34,608.87,7,100
-105.3,31.34,623.57,7,100
-105.25,31.34,639.27,7,100
-105.2,31.34,656.83,7,100
-105.15,31.34,674.65,7,100
-105.1,31.34,690.37,7,100
-105.05,31.34,702.9,7,100
-105.0,31.34,713.01,7,100
-104.95,31.34,722.48,7,100
-104.9,31.34,733.15,7,100
-104.85,31.34,746.1,7,100
-104.8,31.34,750.0,7,100
-104.75,31.34,750.0,7,100
-104.7,31.34,750.0,7,100
-104.65,31.34,750.0,7,100
-104.6,31.34,750.0,7,100
-104.55,31.34,750.0,7,100
-104.5,31.34,750.0,7,100
-104.45,31.34,750.0,7,100
-104.4,31.34,750.0,7,100
-104.35,31.34,750.0,7,100
-104.3,31.34,750.0,7,100
-104.25,31.34,750.0,7,100
-104.2,31.34,750.0,7,100
-104.15,31.34,750.0,7,100
-104.1,31.34,750.0,7,100
-104.05,31.34,750.0,7,100
-104.0,31.34,750.0,7,100
-103.95,31.34,750.0,7,100
-103.9,31.34,750.0,7,100
-103.85,31.34,750.0,7,100
-103.8,31.34,750.0,7,100
-103.75,31.34,750.0,7,100
-103.7,31.34,750.0,7,100
-103.65,31.34,750.0,7,100
-103.6,31.34,750.0,7,100
-103.55,31.34,750.0,7,100
-103.5,31.34,750.0,7,100
-103.45,31.34,750.0,7,100
-103.4,31.34,750.0,7,100
-103.35,31.34,750.0,7,100
-103.3,31.34,750.0,7,100
-103.25,31.34,750.0,7,100
-103.2,31.34,750.0,7,100
-103.15,31.34,750.0,7,100
-103.1,31.34,750.0,7,100
-103.05,31.34,750.0,7,100
-103.0,31.34,750.0,7,100
-102.95,31.34,750.0,7,100
-102.9,31.34,750.0,7,100
-102.85,31.34,750.0,7,100
-102.8,31.34,750.0,7,100
-102.75,31.34,750.0,7,100
-102.7,31.34,750.0,7,100
-102.65,31.34,750.0,7,100
-102.6,31.34,750.0,7,100
-102.55,31.34,750.0,7,100
-102.5,31.34,750.0,7,100
-102.45,31.34,750.0,7,100
-102.4,31.34,750.0,7,100
-102.35,31.34,750.0,7,100
-102.3,31.34,750.0,7,100
-102.25,31.34,750.0,7,100
-102.2,31.34,750.0,7,100
-102.15,31.34,750.0,7,100
-102.1,31.34,750.0,7,100
-102.05,31.34,750.0,7,100
-102.0,31.34,750.0,7,100
-101.95,31.34,750.0,7,100
-101.9,31.34,750.0,7,100
-101.85,31.34,750.0,7,100
-101.8,31.34,750.0,7,100
-101.75,31.34,750.0,7,100
-101.7,31.34,750.0,7,100
-101.65,31.34,750.0,7,100
-101.6,31.34,750.0,7,100
-101.55,31.34,750.0,7,100
-101.5,31.34,750.0,7,100
-101.45,31.34,750.0,7,100
-101.4,31.34,750.0,7,100
-101.35,31.34,750.0,7,100
-101.3,31.34,750.0,7,100
-101.25,31.34,750.0,7,100
-101.2,31.34,750.0,7,100
-101.15,31.34,750.0,7,100
-101.1,31.34,750.0,7,100
-101.05,31.34,750.0,7,100
-101.0,31.34,750.0,7,100
-100.95,31.34,750.0,7,100
-100.9,31.34,750.0,7,100
-100.85,31.34,750.0,7,100
-100.8,31.34,750.0,7,100
-100.75,31.34,750.0,7,100
-100.7,31.34,750.0,7,100
-100.65,31.34,750.0,7,100
-100.6,31.34,750.0,7,100
-100.55,31.34,750.0,7,100
-100.5,31.34,750.0,7,100
-100.45,31.34,750.0,7,100
-100.4,31.34,750.0,7,100
-100.35,31.34,750.0,7,100
-100.3,31.34,750.0,7,100
-100.25,31.34,750.0,7,100
-100.2,31.34,750.0,7,100
-100.15,31.34,750.0,7,100
-100.1,31.34,750.0,7,100
-100.05,31.34,750.0,7,100
-100.0,31.34,750.0,7,100
-99.95,31.34,750.0,7,100
-99.9,31.34,750.0,7,100
-99.85,31.34,750.0,7,100
-99.8,31.34,750.0,7,100
-99.75,31.34,750.0,7,100
-99.7,31.34,750.0,7,100
-99.65,31.34,750.0,7,100
-99.6,31.34,750.0,7,100
-99.55,31.34,750.0,7,100
-99.5,31.34,750.0,7,100
-99.45,31.34,750.0,7,100
-99.4,31.34,750.0,7,100
-99.35,31.34,750.0,7,100
-99.3,31.34,750.0,7,100
-99.25,31.34,750.0,7,100
-99.2,31.34,750.0,7,100
-99.15,31.34,750.0,7,100
-99.1,31.34,750.0,7,100
-99.05,31.34,750.0,7,100
-99.0,31.34,750.0,7,100
-98.95,31.34,750.0,7,100
-98.9,31.34,750.0,7,100
-98.85,31.34,750.0,7,100
-98.8,31.34,750.0,7,100
-98.75,31.34,750.0,7,100
-98.7,31.34,750.0,7,100
-98.65,31.34,750.0,7,100
-98.6,31.34,750.0,7,100
-98.55,31.34,750.0,7,100
-98.5,31.34,750.0,7,100
-98.45,31.34,750.0,7,100
-98.4,31.34,750.0,7,100
-98.35,31.34,750.0,7,100
-98.3,31.34,750.0,7,100
-98.25,31.34,750.0,7,100
-98.2,31.34,748.92,7,100
-98.15,31.34,719.82,7,100
-98.1,31.34,681.82,7,100
-98.05,31.34,633.14,7,100
-98.0,31.34,575.98,6,100
-97.95,31.34,516.49,6,100
-97.9,31.34,461.2,5,100
-97.85,31.34,414.49,5,100
-97.8,31.34,378.03,4,100
-97.75,31.34,350.48,4,100
-97.7,31.34,328.82,4,100
-97.65,31.34,310.99,4,100
-97.6,31.34,296.02,3,100
-97.55,31.34,282.17,3,100
-97.5,31.34,268.1,3,100
-97.45,31.34,254.81,3,100
-97.4,31.34,243.76,3,100
-97.35,31.34,235.04,3,100
-97.3,31.34,226.91,3,100
-97.25,31.34,215.9,3,100
-97.2,31.34,200.24,3,100
-97.15,31.34,182.29,2,100
-97.1,31.34,165.35,2,100
-97.05,31.34,150.8,2,100
-97.0,31.34,138.99,2,100
-96.95,31.34,130.5,2,100
-96.9,31.34,124.89,2,100
-96.85,31.34,118.96,2,100
-96.8,31.34,109.19,2,100
-96.75,31.34,95.98,1,100
-96.7,31.34,82.98,1,100
-96.65,31.34,72.42,1,100
-96.6,31.34,63.42,1,100
-96.55,31.34,54.21,1,100
-96.5,31.34,50.0,1,100
-96.45,31.34,50.0,1,100
-96.4,31.34,50.0,1,100
-96.35,31.34,50.0,1,100
-96.3,31.34,50.0,1,100
-96.25,31.34,50.0,1,100
-96.2,31.34,50.0,1,100
-96.15,31.34,50.0,1,100
-96.1,31.34,50.0,1,100
-96.05,31.34,50.0,1,100
-96.0,31.34,50.0,1,100
-95.95,31.34,50.0,1,100
-95.9,31.34,50.0,1,100
-95.85,31.34,50.0,1,100
-95.8,31.34,50.0,1,100
-95.75,31.34,50.0,1,100
-95.7,31.34,50.0,1,100
-95.65,31.34,50.0,1,100
-95.6,31.34,50.0,1,100
-95.55,31.34,50.0,1,100
-95.5,31.34,50.0,1,100
-95.45,31.34,50.0,1,100
-95.4,31.34,50.0,1,100
-95.35,31.34,50.0,1,100
-95.3,31.34,50.0,1,100
-95.25,31.34,50.0,1,100
-95.2,31.34,50.0,1,100
-95.15,31.34,50.0,1,100
-95.1,31.34,50.0,1,100
-95.05,31.34,50.0,1,100
-95.0,31.34,50.0,1,100
-94.95,31.34,50.0,1,100
-94.9,31.34,50.0,1,100
-94.85,31.34,50.0,1,100
-94.8,31.34,50.0,1,100
-94.75,31.34,50.0,1,100
-94.7,31.34,50.0,1,100
-94.65,31.34,50.0,1,100
-94.6,31.34,50.0,1,100
-94.55,31.34,50.0,1,100
-94.5,31.34,50.0,1,100
-94.45,31.34,50.0,1,100
-94.4,31.34,50.0,1,100
-94.35,31.34,50.0,1,100
-94.3,31.34,50.0,1,100
-94.25,31.34,50.0,1,100
-94.2,31.34,50.0,1,100
-94.15,31.34,50.0,1,100
-94.1,31.34,50.0,1,100
-94.05,31.34,50.0,1,100
-94.0,31.34,50.0,1,100
-93.95,31.34,50.0,1,100
-93.9,31.34,50.0,1,100
-93.85,31.34,50.0,1,100
-93.8,31.34,50.0,1,100
-93.75,31.34,50.0,1,100
-93.7,31.34,50.0,1,100
-106.1,31.39,399.08,4,100
-106.05,31.39,408.29,5,100
-106.0,31.39,419.71,5,100
-105.95,31.39,432.78,5,100
-105.9,31.39,445.35,5,100
-105.85,31.39,456.43,5,100
-105.8,31.39,467.64,5,100
-105.75,31.39,481.06,5,100
-105.7,31.39,496.4,5,100
-105.65,31.39,510.94,6,100
-105.6,31.39,523.05,6,100
-105.55,31.39,534.94,6,100
-105.5,31.39,549.9,6,100
-105.45,31.39,567.69,6,100
-105.4,31.39,584.87,6,100
-105.35,31.39,599.27,6,100
-105.3,31.39,612.46,7,100
-105.25,31.39,627.7,7,100
-105.2,31.39,646.13,7,100
-105.15,31.39,665.14,7,100
-105.1,31.39,680.9,7,100
-105.05,31.39,692.17,7,100
-105.0,31.39,700.66,7,100
-104.95,31.39,708.89,7,100
-104.9,31.39,718.97,7,100
-104.85,31.39,731.77,7,100
-104.8,31.39,746.44,7,100
-104.75,31.39,750.0,7,100
-104.7,31.39,750.0,7,100
-104.65,31.39,750.0,7,100
-104.6,31.39,750.0,7,100
-104.55,31.39,750.0,7,100
-104.5,31.39,750.0,7,100
-104.45,31.39,750.0,7,100
-104.4,31.39,750.0,7,100
-104.35,31.39,750.0,7,100
-104.3,31.39,750.0,7,100
-104.25,31.39,750.0,7,100
-104.2,31.39,750.0,7,100
-104.15,31.39,750.0,7,100
-104.1,31.39,750.0,7,100
-104.05,31.39,750.0,7,100
-104.0,31.39,750.0,7,100
-103.95,31.39,750.0,7,100
-103.9,31.39,750.0,7,100
-103.85,31.39,750.0,7,100
-103.8,31.39,750.0,7,100
-103.75,31.39,750.0,7,100
-103.7,31.39,750.0,7,100
-103.65,31.39,750.0,7,100
-103.6,31.39,750.0,7,100
-103.55,31.39,750.0,7,100
-103.5,31.39,750.0,7,100
-103.45,31.39,750.0,7,100
-103.4,31.39,750.0,7,100
-103.35,31.39,750.0,7,100
-103.3,31.39,750.0,7,100
-103.25,31.39,750.0,7,100
-103.2,31.39,750.0,7,100
-103.15,31.39,750.0,7,100
-103.1,31.39,750.0,7,100
-103.05,31.39,750.0,7,100
-103.0,31.39,750.0,7,100
-102.95,31.39,750.0,7,100
-102.9,31.39,750.0,7,100
-102.85,31.39,750.0,7,100
-102.8,31.39,750.0,7,100
-102.75,31.39,750.0,7,100
-102.7,31.39,750.0,7,100
-102.65,31.39,750.0,7,100
-102.6,31.39,750.0,7,100
-102.55,31.39,750.0,7,100
-102.5,31.39,750.0,7,100
-102.45,31.39,750.0,7,100
-102.4,31.39,750.0,7,100
-102.35,31.39,750.0,7,100
-102.3,31.39,750.0,7,100
-102.25,31.39,750.0,7,100
-102.2,31.39,750.0,7,100
-102.15,31.39,750.0,7,100
-102.1,31.39,750.0,7,100
-102.05,31.39,750.0,7,100
-102.0,31.39,750.0,7,100
-101.95,31.39,750.0,7,100
-101.9,31.39,750.0,7,100
-101.85,31.39,750.0,7,100
-101.8,31.39,750.0,7,100
-101.75,31.39,750.0,7,100
-101.7,31.39,750.0,7,100
-101.65,31.39,750.0,7,100
-101.6,31.39,750.0,7,100
-101.55,31.39,750.0,7,100
-101.5,31.39,750.0,7,100
-101.45,31.39,750.0,7,100
-101.4,31.39,750.0,7,100
-101.35,31.39,750.0,7,100
-101.3,31.39,750.0,7,100
-101.25,31.39,750.0,7,100
-101.2,31.39,750.0,7,100
-101.15,31.39,750.0,7,100
-101.1,31.39,750.0,7,100
-101.05,31.39,750.0,7,100
-101.0,31.39,750.0,7,100
-100.95,31.39,750.0,7,100
-100.9,31.39,750.0,7,100
-100.85,31.39,750.0,7,100
-100.8,31.39,750.0,7,100
-100.75,31.39,750.0,7,100
-100.7,31.39,750.0,7,100
-100.65,31.39,750.0,7,100
-100.6,31.39,750.0,7,100
-100.55,31.39,750.0,7,100
-100.5,31.39,750.0,7,100
-100.45,31.39,750.0,7,100
-100.4,31.39,750.0,7,100
-100.35,31.39,750.0,7,100
-100.3,31.39,750.0,7,100
-100.25,31.39,750.0,7,100
-100.2,31.39,750.0,7,100
-100.15,31.39,750.0,7,100
-100.1,31.39,750.0,7,100
-100.05,31.39,750.0,7,100
-100.0,31.39,750.0,7,100
-99.95,31.39,750.0,7,100
-99.9,31.39,750.0,7,100
-99.85,31.39,750.0,7,100
-99.8,31.39,750.0,7,100
-99.75,31.39,750.0,7,100
-99.7,31.39,750.0,7,100
-99.65,31.39,750.0,7,100
-99.6,31.39,750.0,7,100
-99.55,31.39,750.0,7,100
-99.5,31.39,750.0,7,100
-99.45,31.39,750.0,7,100
-99.4,31.39,750.0,7,100
-99.35,31.39,750.0,7,100
-99.3,31.39,750.0,7,100
-99.25,31.39,750.0,7,100
-99.2,31.39,750.0,7,100
-99.15,31.39,750.0,7,100
-99.1,31.39,750.0,7,100
-99.05,31.39,750.0,7,100
-99.0,31.39,750.0,7,100
-98.95,31.39,750.0,7,100
-98.9,31.39,750.0,7,100
-98.85,31.39,750.0,7,100
-98.8,31.39,750.0,7,100
-98.75,31.39,750.0,7,100
-98.7,31.39,750.0,7,100
-98.65,31.39,750.0,7,100
-98.6,31.39,750.0,7,100
-98.55,31.39,750.0,7,100
-98.5,31.39,750.0,7,100
-98.45,31.39,750.0,7,100
-98.4,31.39,750.0,7,100
-98.35,31.39,750.0,7,100
-98.3,31.39,750.0,7,100
-98.25,31.39,750.0,7,100
-98.2,31.39,750.0,7,100
-98.15,31.39,722.05,7,100
-98.1,31.39,683.85,7,100
-98.05,31.39,636.08,7,100
-98.0,31.39,580.36,6,100
-97.95,31.39,521.97,6,100
-97.9,31.39,467.11,5,100
-97.85,31.39,420.38,5,100
-97.8,31.39,383.63,4,100
-97.75,31.39,355.25,4,100
-97.7,31.39,331.93,4,100
-97.65,31.39,312.1,4,100
-97.6,31.39,295.93,3,100
-97.55,31.39,282.33,3,100
-97.5,31.39,269.46,3,100
-97.45,31.39,257.35,3,100
-97.4,31.39,246.54,3,100
-97.35,31.39,236.69,3,100
-97.3,31.39,226.73,3,100
-97.25,31.39,214.45,3,100
-97.2,31.39,198.72,2,100
-97.15,31.39,181.65,2,100
-97.1,31.39,166.13,2,100
-97.05,31.39,153.21,2,100
-97.0,31.39,142.28,2,100
-96.95,31.39,133.26,2,100
-96.9,31.39,126.31,2,100
-96.85,31.39,119.24,2,100
-96.8,31.39,108.93,2,100
-96.75,31.39,95.59,1,100
-96.7,31.39,82.44,1,100
-96.65,31.39,71.49,1,100
-96.6,31.39,62.27,1,100
-96.55,31.39,53.45,1,100
-96.5,31.39,50.0,1,100
-96.45,31.39,50.0,1,100
-96.4,31.39,50.0,1,100
-96.35,31.39,50.0,1,100
-96.3,31.39,50.0,1,100
-96.25,31.39,50.0,1,100
-96.2,31.39,50.0,1,100
-96.15,31.39,50.0,1,100
-96.1,31.39,50.0,1,100
-96.05,31.39,50.0,1,100
-96.0,31.39,50.0,1,100
-95.95,31.39,50.0,1,100
-95.9,31.39,50.0,1,100
-95.85,31.39,50.0,1,100
-95.8,31.39,50.0,1,100
-95.75,31.39,50.0,1,100
-95.7,31.39,50.0,1,100
-95.65,31.39,50.0,1,100
-95.6,31.39,50.0,1,100
-95.55,31.39,50.0,1,100
-95.5,31.39,50.0,1,100
-95.45,31.39,50.0,1,100
-95.4,31.39,50.0,1,100
-95.35,31.39,50.0,1,100
-95.3,31.39,50.0,1,100
-95.25,31.39,50.0,1,100
-95.2,31.39,50.0,1,100
-95.15,31.39,50.0,1,100
-95.1,31.39,50.0,1,100
-95.05,31.39,50.0,1,100
-95.0,31.39,50.0,1,100
-94.95,31.39,50.0,1,100
-94.9,31.39,50.0,1,100
-94.85,31.39,50.0,1,100
-94.8,31.39,50.0,1,100
-94.75,31.39,50.0,1,100
-94.7,31.39,50.0,1,100
-94.65,31.39,50.0,1,100
-94.6,31.39,50.0,1,100
-94.55,31.39,50.0,1,100
-94.5,31.39,50.0,1,100
-94.45,31.39,50.0,1,100
-94.4,31.39,50.0,1,100
-94.35,31.39,50.0,1,100
-94.3,31.39,50.0,1,100
-94.25,31.39,50.0,1,100
-94.2,31.39,50.0,1,100
-94.15,31.39,50.0,1,100
-94.1,31.39,50.0,1,100
-94.05,31.39,50.0,1,100
-94.0,31.39,50.0,1,100
-93.95,31.39,50.0,1,100
-93.9,31.39,50.0,1,100
-93.85,31.39,50.0,1,100
-93.8,31.39,50.0,1,100
-93.75,31.39,50.0,1,100
-93.7,31.39,50.0,1,100
-106.15,31.44,388.52,4,100
-106.1,31.44,393.27,4,100
-106.05,31.44,400.36,5,100
-106.0,31.44,411.34,5,100
-105.95,31.44,424.95,5,100
-105.9,31.44,438.38,5,100
-105.85,31.44,450.26,5,100
-105.8,31.44,461.44,5,100
-105.75,31.44,473.65,5,100
-105.7,31.44,487.25,5,100
-105.65,31.44,500.68,6,100
-105.6,31.44,512.97,6,100
-105.55,31.44,525.98,6,100
-105.5,31.44,541.95,6,100
-105.45,31.44,559.76,6,100
-105.4,31.44,575.92,6,100
-105.35,31.44,589.03,6,100
-105.3,31.44,601.32,7,100
-105.25,31.44,616.03,7,100
-105.2,31.44,634.0,7,100
-105.15,31.44,652.39,7,100
-105.1,31.44,667.31,7,100
-105.05,31.44,677.95,7,100
-105.0,31.44,686.3,7,100
-104.95,31.44,694.56,7,100
-104.9,31.44,704.7,7,100
-104.85,31.44,717.59,7,100
-104.8,31.44,732.15,7,100
-104.75,31.44,746.72,7,100
-104.7,31.44,750.0,7,100
-104.65,31.44,750.0,7,100
-104.6,31.44,750.0,7,100
-104.55,31.44,750.0,7,100
-104.5,31.44,750.0,7,100
-104.45,31.44,750.0,7,100
-104.4,31.44,750.0,7,100
-104.35,31.44,750.0,7,100
-104.3,31.44,750.0,7,100
-104.25,31.44,750.0,7,100
-104.2,31.44,750.0,7,100
-104.15,31.44,750.0,7,100
-104.1,31.44,750.0,7,100
-104.05,31.44,750.0,7,100
-104.0,31.44,750.0,7,100
-103.95,31.44,750.0,7,100
-103.9,31.44,750.0,7,100
-103.85,31.44,750.0,7,100
-103.8,31.44,750.0,7,100
-103.75,31.44,750.0,7,100
-103.7,31.44,750.0,7,100
-103.65,31.44,750.0,7,100
-103.6,31.44,750.0,7,100
-103.55,31.44,750.0,7,100
-103.5,31.44,750.0,7,100
-103.45,31.44,750.0,7,100
-103.4,31.44,750.0,7,100
-103.35,31.44,750.0,7,100
-103.3,31.44,750.0,7,100
-103.25,31.44,750.0,7,100
-103.2,31.44,750.0,7,100
-103.15,31.44,750.0,7,100
-103.1,31.44,750.0,7,100
-103.05,31.44,750.0,7,100
-103.0,31.44,750.0,7,100
-102.95,31.44,750.0,7,100
-102.9,31.44,750.0,7,100
-102.85,31.44,750.0,7,100
-102.8,31.44,750.0,7,100
-102.75,31.44,750.0,7,100
-102.7,31.44,750.0,7,100
-102.65,31.44,750.0,7,100
-102.6,31.44,750.0,7,100
-102.55,31.44,750.0,7,100
-102.5,31.44,750.0,7,100
-102.45,31.44,750.0,7,100
-102.4,31.44,750.0,7,100
-102.35,31.44,750.0,7,100
-102.3,31.44,750.0,7,100
-102.25,31.44,750.0,7,100
-102.2,31.44,750.0,7,100
-102.15,31.44,750.0,7,100
-102.1,31.44,750.0,7,100
-102.05,31.44,750.0,7,100
-102.0,31.44,750.0,7,100
-101.95,31.44,750.0,7,100
-101.9,31.44,750.0,7,100
-101.85,31.44,750.0,7,100
-101.8,31.44,750.0,7,100
-101.75,31.44,750.0,7,100
-101.7,31.44,750.0,7,100
-101.65,31.44,750.0,7,100
-101.6,31.44,750.0,7,100
-101.55,31.44,750.0,7,100
-101.5,31.44,750.0,7,100
-101.45,31.44,750.0,7,100
-101.4,31.44,750.0,7,100
-101.35,31.44,750.0,7,100
-101.3,31.44,750.0,7,100
-101.25,31.44,750.0,7,100
-101.2,31.44,750.0,7,100
-101.15,31.44,750.0,7,100
-101.1,31.44,750.0,7,100
-101.05,31.44,750.0,7,100
-101.0,31.44,750.0,7,100
-100.95,31.44,750.0,7,100
-100.9,31.44,750.0,7,100
-100.85,31.44,750.0,7,100
-100.8,31.44,750.0,7,100
-100.75,31.44,750.0,7,100
-100.7,31.44,750.0,7,100
-100.65,31.44,750.0,7,100
-100.6,31.44,750.0,7,100
-100.55,31.44,750.0,7,100
-100.5,31.44,750.0,7,100
-100.45,31.44,750.0,7,100
-100.4,31.44,750.0,7,100
-100.35,31.44,750.0,7,100
-100.3,31.44,750.0,7,100
-100.25,31.44,750.0,7,100
-100.2,31.44,750.0,7,100
-100.15,31.44,750.0,7,100
-100.1,31.44,750.0,7,100
-100.05,31.44,750.0,7,100
-100.0,31.44,750.0,7,100
-99.95,31.44,750.0,7,100
-99.9,31.44,750.0,7,100
-99.85,31.44,750.0,7,100
-99.8,31.44,750.0,7,100
-99.75,31.44,750.0,7,100
-99.7,31.44,750.0,7,100
-99.65,31.44,750.0,7,100
-99.6,31.44,750.0,7,100
-99.55,31.44,750.0,7,100
-99.5,31.44,750.0,7,100
-99.45,31.44,750.0,7,100
-99.4,31.44,750.0,7,100
-99.35,31.44,750.0,7,100
-99.3,31.44,750.0,7,100
-99.25,31.44,750.0,7,100
-99.2,31.44,750.0,7,100
-99.15,31.44,750.0,7,100
-99.1,31.44,750.0,7,100
-99.05,31.44,750.0,7,100
-99.0,31.44,750.0,7,100
-98.95,31.44,750.0,7,100
-98.9,31.44,750.0,7,100
-98.85,31.44,750.0,7,100
-98.8,31.44,750.0,7,100
-98.75,31.44,750.0,7,100
-98.7,31.44,750.0,7,100
-98.65,31.44,750.0,7,100
-98.6,31.44,750.0,7,100
-98.55,31.44,750.0,7,100
-98.5,31.44,750.0,7,100
-98.45,31.44,750.0,7,100
-98.4,31.44,750.0,7,100
-98.35,31.44,750.0,7,100
-98.3,31.44,750.0,7,100
-98.25,31.44,750.0,7,100
-98.2,31.44,750.0,7,100
-98.15,31.44,722.95,7,100
-98.1,31.44,684.62,7,100
-98.05,31.44,637.41,7,100
-98.0,31.44,582.3,6,100
-97.95,31.44,524.18,6,100
