longitude,latitude,ghi_kwh_m2_day
-97.55,29.59,5.3327
-97.5,29.59,5.3197
-97.45,29.59,5.3064
-97.4,29.59,5.2931
-97.35,29.59,5.2806
-97.3,29.59,5.2694
-97.25,29.59,5.259
-97.2,29.59,5.2488
-97.15,29.59,5.2375
-97.1,29.59,5.2244
-97.05,29.59,5.2096
-97.0,29.59,5.1938
-96.95,29.59,5.1788
-96.9,29.59,5.1657
-96.85,29.59,5.1553
-96.8,29.59,5.1473
-96.75,29.59,5.1406
-96.7,29.59,5.1341
-96.65,29.59,5.1267
-96.6,29.59,5.1179
-96.55,29.59,5.1074
-96.5,29.59,5.0951
-96.45,29.59,5.0813
-96.4,29.59,5.0664
-96.35,29.59,5.0513
-96.3,29.59,5.0367
-96.25,29.59,5.0233
-96.2,29.59,5.0115
-96.15,29.59,5.0015
-96.1,29.59,4.9933
-96.05,29.59,4.987
-96.0,29.59,4.9821
-95.95,29.59,4.9778
-95.9,29.59,4.9729
-95.85,29.59,4.9661
-95.8,29.59,4.9564
-95.75,29.59,4.9436
-95.7,29.59,4.9284
-95.65,29.59,4.9122
-95.6,29.59,4.8965
-95.55,29.59,4.8823
-95.5,29.59,4.87
-95.45,29.59,4.859
-95.4,29.59,4.8484
-95.35,29.59,4.8376
-95.3,29.59,4.8264
-95.25,29.59,4.8151
-95.2,29.59,4.8039
-95.15,29.59,4.7934
-95.1,29.59,4.7836
-95.05,29.59,4.774
-95.0,29.59,4.7644
-94.95,29.59,4.7544
-94.9,29.59,4.7441
-94.85,29.59,4.7341
-94.8,29.59,4.7248
-94.75,29.59,4.7167
-94.7,29.59,4.7096
-94.65,29.59,4.7028
-94.6,29.59,4.6957
-94.55,29.59,4.6874
-94.5,29.59,4.678
-94.45,29.59,4.668
-94.4,29.59,4.6579
-94.35,29.59,4.6487
-104.85,29.64,6.5928
-104.8,29.64,6.5915
-104.75,29.64,6.5896
-104.7,29.64,6.5866
-104.65,29.64,6.5822
-104.6,29.64,6.5766
-104.55,29.64,6.5699
-104.5,29.64,6.5627
-104.45,29.64,6.5553
-104.4,29.64,6.5483
-104.35,29.64,6.5416
-104.3,29.64,6.5354
-104.25,29.64,6.5296
-104.2,29.64,6.5238
-104.15,29.64,6.518
-104.1,29.64,6.5119
-104.05,29.64,6.5056
-104.0,29.64,6.499
-103.95,29.64,6.4924
-103.9,29.64,6.4858
-103.85,29.64,6.4797
-103.8,29.64,6.4741
-103.75,29.64,6.4696
-103.7,29.64,6.4661
-103.65,29.64,6.4637
-103.6,29.64,6.4623
-103.55,29.64,6.4617
-103.5,29.64,6.4615
-103.45,29.64,6.4611
-103.4,29.64,6.4598
-103.35,29.64,6.4569
-103.3,29.64,6.452
-103.25,29.64,6.4449
-103.2,29.64,6.4362
-103.15,29.64,6.4266
-103.1,29.64,6.4168
-103.05,29.64,6.4074
-103.0,29.64,6.3985
-102.95,29.64,6.3899
-102.9,29.64,6.3813
-102.85,29.64,6.3725
-101.35,29.64,6.1078
-101.3,29.64,6.1011
-101.25,29.64,6.0931
-101.2,29.64,6.0845
-101.15,29.64,6.0762
-101.1,29.64,6.0688
-101.05,29.64,6.0626
-101.0,29.64,6.0575
-100.95,29.64,6.0531
-100.9,29.64,6.0489
-100.85,29.64,6.045
-100.8,29.64,6.0414
-100.75,29.64,6.0384
-100.7,29.64,6.0358
-100.65,29.64,6.0327
-100.6,29.64,6.0281
-100.55,29.64,6.0212
-100.5,29.64,6.0118
-100.45,29.64,6.0007
-100.4,29.64,5.9888
-100.35,29.64,5.9771
-100.3,29.64,5.9665
-100.25,29.64,5.9573
-100.2,29.64,5.9499
-100.15,29.64,5.9444
-100.1,29.64,5.941
-100.05,29.64,5.9396
-100.0,29.64,5.9395
-99.95,29.64,5.9395
-99.9,29.64,5.9383
-99.85,29.64,5.9345
-99.8,29.64,5.9277
-99.75,29.64,5.9183
-99.7,29.64,5.9074
-99.65,29.64,5.8966
-99.6,29.64,5.8868
-99.55,29.64,5.8784
-99.5,29.64,5.8709
-99.45,29.64,5.8633
-99.4,29.64,5.8544
-99.35,29.64,5.8434
-99.3,29.64,5.8301
-99.25,29.64,5.8146
-99.2,29.64,5.7973
-99.15,29.64,5.7787
-99.1,29.64,5.7594
-99.05,29.64,5.7406
-99.0,29.64,5.7234
-98.95,29.64,5.7088
-98.9,29.64,5.6971
-98.85,29.64,5.6873
-98.8,29.64,5.6777
-98.75,29.64,5.6666
-98.7,29.64,5.6531
-98.65,29.64,5.6374
-98.6,29.64,5.6205
-98.55,29.64,5.604
-98.5,29.64,5.5889
-98.45,29.64,5.5756
-98.4,29.64,5.5639
-98.35,29.64,5.5532
-98.3,29.64,5.543
-98.25,29.64,5.5331
-98.2,29.64,5.5233
-98.15,29.64,5.5136
-98.1,29.64,5.5039
-98.05,29.64,5.4935
-98.0,29.64,5.4817
-97.95,29.64,5.4635
-97.9,29.64,5.4468
-97.85,29.64,5.4282
-97.8,29.64,5.4089
-97.75,29.64,5.3904
-97.7,29.64,5.3735
-97.65,29.64,5.3586
-97.6,29.64,5.3452
-97.55,29.64,5.3326
-97.5,29.64,5.3201
-97.45,29.64,5.3073
-97.4,29.64,5.2948
-97.35,29.64,5.2828
-97.3,29.64,5.2717
-97.25,29.64,5.2613
-97.2,29.64,5.2506
-97.15,29.64,5.2388
-97.1,29.64,5.2253
-97.05,29.64,5.2102
-97.0,29.64,5.1947
-96.95,29.64,5.1802
-96.9,29.64,5.1678
-96.85,29.64,5.158
-96.8,29.64,5.1504
-96.75,29.64,5.1437
-96.7,29.64,5.1367
-96.65,29.64,5.1287
-96.6,29.64,5.1193
-96.55,29.64,5.1083
-96.5,29.64,5.0959
-96.45,29.64,5.0822
-96.4,29.64,5.0677
-96.35,29.64,5.053
-96.3,29.64,5.039
-96.25,29.64,5.0264
-96.2,29.64,5.0154
-96.15,29.64,5.0062
-96.1,29.64,4.9986
-96.05,29.64,4.9923
-96.0,29.64,4.987
-95.95,29.64,4.9817
-95.9,29.64,4.9756
-95.85,29.64,4.9677
-95.8,29.64,4.9571
-95.75,29.64,4.9438
-95.7,29.64,4.9286
-95.65,29.64,4.9125
-95.6,29.64,4.8971
-95.55,29.64,4.8833
-95.5,29.64,4.871
-95.45,29.64,4.8599
-95.4,29.64,4.8491
-95.35,29.64,4.838
-95.3,29.64,4.8263
-95.25,29.64,4.8145
-95.2,29.64,4.803
-95.15,29.64,4.7923
-95.1,29.64,4.7824
-95.05,29.64,4.7728
-95.0,29.64,4.7631
-94.95,29.64,4.753
-94.9,29.64,4.7423
-94.85,29.64,4.7317
-94.8,29.64,4.7216
-94.75,29.64,4.7126
-94.7,29.64,4.7046
-94.65,29.64,4.6971
-94.6,29.64,4.6895
-94.55,29.64,4.6811
-94.5,29.64,4.6719
-94.45,29.64,4.6621
-94.4,29.64,4.6526
-94.35,29.64,4.6438
-94.3,29.64,4.6362
-94.25,29.64,4.6296
-94.2,29.64,4.6235
-94.15,29.64,4.6176
-104.85,29.69,6.5905
-104.8,29.69,6.5892
-104.75,29.69,6.5875
-104.7,29.69,6.585
-104.65,29.69,6.5811
-104.6,29.69,6.5758
-104.55,29.69,6.5695
-104.5,29.69,6.5625
-104.45,29.69,6.5555
-104.4,29.69,6.5486
-104.35,29.69,6.5421
-104.3,29.69,6.5359
-104.25,29.69,6.53
-104.2,29.69,6.524
-104.15,29.69,6.518
-104.1,29.69,6.5118
-104.05,29.69,6.5054
-104.0,29.69,6.4988
-103.95,29.69,6.4919
-103.9,29.69,6.4851
-103.85,29.69,6.4785
-103.8,29.69,6.4725
-103.75,29.69,6.4676
-103.7,29.69,6.464
-103.65,29.69,6.4617
-103.6,29.69,6.4607
-103.55,29.69,6.4607
-103.5,29.69,6.4611
-103.45,29.69,6.4611
-103.4,29.69,6.46
-103.35,29.69,6.4568
-103.3,29.69,6.4512
-103.25,29.69,6.4432
-103.2,29.69,6.4334
-103.15,29.69,6.4228
-103.1,29.69,6.4124
-103.05,29.69,6.4028
-103.0,29.69,6.3942
-102.95,29.69,6.3861
-102.9,29.69,6.3783
-102.85,29.69,6.3702
-102.8,29.69,6.3621
-101.35,29.69,6.1074
-101.3,29.69,6.1003
-101.25,29.69,6.0921
-101.2,29.69,6.0834
-101.15,29.69,6.075
-101.1,29.69,6.0676
-101.05,29.69,6.0613
-101.0,29.69,6.056
-100.95,29.69,6.0512
-100.9,29.69,6.0467
-100.85,29.69,6.0423
-100.8,29.69,6.0385
-100.75,29.69,6.0355
-100.7,29.69,6.0331
-100.65,29.69,6.0305
-100.6,29.69,6.0267
-100.55,29.69,6.0206
-100.5,29.69,6.0123
-100.45,29.69,6.0021
-100.4,29.69,5.9912
-100.35,29.69,5.9805
-100.3,29.69,5.9706
-100.25,29.69,5.9619
-100.2,29.69,5.9549
-100.15,29.69,5.9498
-100.1,29.69,5.9466
-100.05,29.69,5.9452
-100.0,29.69,5.9449
-99.95,29.69,5.9446
-99.9,29.69,5.9428
-99.85,29.69,5.9386
-99.8,29.69,5.9314
-99.75,29.69,5.9217
-99.7,29.69,5.9109
-99.65,29.69,5.9004
-99.6,29.69,5.8912
-99.55,29.69,5.8836
-99.5,29.69,5.8769
-99.45,29.69,5.8698
-99.4,29.69,5.8611
-99.35,29.69,5.8498
-99.3,29.69,5.8358
-99.25,29.69,5.8196
-99.2,29.69,5.8017
-99.15,29.69,5.7829
-99.1,29.69,5.7639
-99.05,29.69,5.7456
-99.0,29.69,5.7288
-98.95,29.69,5.7145
-98.9,29.69,5.7027
-98.85,29.69,5.6925
-98.8,29.69,5.6824
-98.75,29.69,5.6709
-98.7,29.69,5.657
-98.65,29.69,5.6409
-98.6,29.69,5.6239
-98.55,29.69,5.6073
-98.5,29.69,5.592
-98.45,29.69,5.5785
-98.4,29.69,5.5663
-98.35,29.69,5.555
-98.3,29.69,5.5442
-98.25,29.69,5.5335
-98.2,29.69,5.5232
-98.15,29.69,5.5135
-98.1,29.69,5.5042
-98.05,29.69,5.4946
-98.0,29.69,5.4838
-97.95,29.69,5.4669
-97.9,29.69,5.451
-97.85,29.69,5.4328
-97.8,29.69,5.4134
-97.75,29.69,5.3944
-97.7,29.69,5.3767
-97.65,29.69,5.3609
-97.6,29.69,5.3468
-97.55,29.69,5.3337
-97.5,29.69,5.321
-97.45,29.69,5.3085
-97.4,29.69,5.2962
-97.35,29.69,5.2846
-97.3,29.69,5.2737
-97.25,29.69,5.2632
-97.2,29.69,5.2524
-97.15,29.69,5.2404
-97.1,29.69,5.2268
-97.05,29.69,5.2119
-97.0,29.69,5.1968
-96.95,29.69,5.1829
-96.9,29.69,5.1712
-96.85,29.69,5.1618
-96.8,29.69,5.1541
-96.75,29.69,5.1471
-96.7,29.69,5.1396
-96.65,29.69,5.131
-96.6,29.69,5.1211
-96.55,29.69,5.11
-96.5,29.69,5.0977
-96.45,29.69,5.0843
-96.4,29.69,5.0702
-96.35,29.69,5.0562
-96.3,29.69,5.0428
-96.25,29.69,5.0309
-96.2,29.69,5.0207
-96.15,29.69,5.012
-96.1,29.69,5.0046
-96.05,29.69,4.998
-96.0,29.69,4.9916
-95.95,29.69,4.9849
-95.9,29.69,4.9772
-95.85,29.69,4.9679
-95.8,29.69,4.9564
-95.75,29.69,4.9429
-95.7,29.69,4.9278
-95.65,29.69,4.9123
-95.6,29.69,4.8975
-95.55,29.69,4.8841
-95.5,29.69,4.8721
-95.45,29.69,4.861
-95.4,29.69,4.8499
-95.35,29.69,4.8384
-95.3,29.69,4.8263
-95.25,29.69,4.814
-95.2,29.69,4.8022
-95.15,29.69,4.7913
-95.1,29.69,4.7812
-95.05,29.69,4.7716
-95.0,29.69,4.7619
-94.95,29.69,4.7516
-94.9,29.69,4.7407
-94.85,29.69,4.7295
-94.8,29.69,4.7187
-94.75,29.69,4.7087
-94.7,29.69,4.6998
-94.65,29.69,4.6915
-94.6,29.69,4.6834
-94.55,29.69,4.6748
-94.5,29.69,4.6657
-94.45,29.69,4.6563
-94.4,29.69,4.6472
-94.35,29.69,4.6389
-94.3,29.69,4.6318
-94.25,29.69,4.6257
-94.2,29.69,4.6203
-94.15,29.69,4.6151
-94.1,29.69,4.61
-94.05,29.69,4.6049
-94.0,29.69,4.6
-93.95,29.69,4.5955
-93.9,29.69,4.5913
-104.9,29.74,6.5905
-104.85,29.74,6.5888
-104.8,29.74,6.5875
-104.75,29.74,6.586
-104.7,29.74,6.5835
-104.65,29.74,6.5797
-104.6,29.74,6.5745
-104.55,29.74,6.5682
-104.5,29.74,6.5614
-104.45,29.74,6.5544
-104.4,29.74,6.5477
-104.35,29.74,6.5412
-104.3,29.74,6.5349
-104.25,29.74,6.5289
-104.2,29.74,6.5231
-104.15,29.74,6.5174
-104.1,29.74,6.5118
-104.05,29.74,6.5061
-104.0,29.74,6.5
-103.95,29.74,6.4934
-103.9,29.74,6.4864
-103.85,29.74,6.4792
-103.8,29.74,6.4726
-103.75,29.74,6.467
-103.7,29.74,6.4629
-103.65,29.74,6.4605
-103.6,29.74,6.4596
-103.55,29.74,6.4599
-103.5,29.74,6.4606
-103.45,29.74,6.461
-103.4,29.74,6.4599
-103.35,29.74,6.4565
-103.3,29.74,6.4504
-103.25,29.74,6.4418
-103.2,29.74,6.4313
-103.15,29.74,6.4201
-103.1,29.74,6.4092
-103.05,29.74,6.3994
-103.0,29.74,6.3909
-102.95,29.74,6.3832
-102.9,29.74,6.3759
-102.85,29.74,6.3684
-102.8,29.74,6.3608
-102.75,29.74,6.3532
-101.4,29.74,6.1129
-101.35,29.74,6.1069
-101.3,29.74,6.0995
-101.25,29.74,6.0912
-101.2,29.74,6.0826
-101.15,29.74,6.0744
-101.1,29.74,6.067
-101.05,29.74,6.0606
-101.0,29.74,6.0548
-100.95,29.74,6.0494
-100.9,29.74,6.0441
-100.85,29.74,6.0391
-100.8,29.74,6.0348
-100.75,29.74,6.0317
-100.7,29.74,6.0295
-100.65,29.74,6.0275
-100.6,29.74,6.0244
-100.55,29.74,6.0195
-100.5,29.74,6.0124
-100.45,29.74,6.0036
-100.4,29.74,5.9939
-100.35,29.74,5.9842
-100.3,29.74,5.9751
-100.25,29.74,5.967
-100.2,29.74,5.9604
-100.15,29.74,5.9555
-100.1,29.74,5.9523
-100.05,29.74,5.9507
-100.0,29.74,5.9498
-99.95,29.74,5.9487
-99.9,29.74,5.9461
-99.85,29.74,5.941
-99.8,29.74,5.9332
-99.75,29.74,5.9234
-99.7,29.74,5.9128
-99.65,29.74,5.9028
-99.6,29.74,5.8944
-99.55,29.74,5.8875
-99.5,29.74,5.8814
-99.45,29.74,5.8745
-99.4,29.74,5.8656
-99.35,29.74,5.8537
-99.3,29.74,5.839
-99.25,29.74,5.822
-99.2,29.74,5.8037
-99.15,29.74,5.785
-99.1,29.74,5.7666
-99.05,29.74,5.7492
-99.0,29.74,5.7332
-98.95,29.74,5.7194
-98.9,29.74,5.7076
-98.85,29.74,5.6971
-98.8,29.74,5.6866
-98.75,29.74,5.6746
-98.7,29.74,5.6605
-98.65,29.74,5.6445
-98.6,29.74,5.6276
-98.55,29.74,5.611
-98.5,29.74,5.5957
-98.45,29.74,5.5818
-98.4,29.74,5.5691
-98.35,29.74,5.5571
-98.3,29.74,5.5454
-98.25,29.74,5.534
-98.2,29.74,5.5231
-98.15,29.74,5.5132
-98.1,29.74,5.5041
-98.05,29.74,5.4951
-98.0,29.74,5.4852
-97.95,29.74,5.4698
-97.9,29.74,5.4549
-97.85,29.74,5.4374
-97.8,29.74,5.4184
-97.75,29.74,5.3993
-97.7,29.74,5.3812
-97.65,29.74,5.3647
-97.6,29.74,5.3498
-97.55,29.74,5.336
-97.5,29.74,5.3228
-97.45,29.74,5.31
-97.4,29.74,5.2977
-97.35,29.74,5.2861
-97.3,29.74,5.2754
-97.25,29.74,5.265
-97.2,29.74,5.2543
-97.15,29.74,5.2425
-97.1,29.74,5.2291
-97.05,29.74,5.2147
-97.0,29.74,5.2003
-96.95,29.74,5.1869
-96.9,29.74,5.1755
-96.85,29.74,5.1662
-96.8,29.74,5.1583
-96.75,29.74,5.1507
-96.7,29.74,5.1426
-96.65,29.74,5.1334
-96.6,29.74,5.1233
-96.55,29.74,5.1122
-96.5,29.74,5.1002
-96.45,29.74,5.0873
-96.4,29.74,5.0738
-96.35,29.74,5.0603
-96.3,29.74,5.0475
-96.25,29.74,5.0362
-96.2,29.74,5.0265
-96.15,29.74,5.0181
-96.1,29.74,5.0105
-96.05,29.74,5.0031
-96.0,29.74,4.9953
-95.95,29.74,4.9868
-95.9,29.74,4.9773
-95.85,29.74,4.9665
-95.8,29.74,4.9543
-95.75,29.74,4.9407
-95.7,29.74,4.9261
-95.65,29.74,4.9115
-95.6,29.74,4.8975
-95.55,29.74,4.8848
-95.5,29.74,4.8732
-95.45,29.74,4.8621
-95.4,29.74,4.8507
-95.35,29.74,4.8387
-95.3,29.74,4.826
-95.25,29.74,4.8133
-95.2,29.74,4.8011
-95.15,29.74,4.79
-95.1,29.74,4.7798
-95.05,29.74,4.7702
-95.0,29.74,4.7605
-94.95,29.74,4.7502
-94.9,29.74,4.739
-94.85,29.74,4.7274
-94.8,29.74,4.7158
-94.75,29.74,4.7051
-94.7,29.74,4.6953
-94.65,29.74,4.6863
-94.6,29.74,4.6777
-94.55,29.74,4.669
-94.5,29.74,4.66
-94.45,29.74,4.6509
-94.4,29.74,4.6421
-94.35,29.74,4.6342
-94.3,29.74,4.6274
-94.25,29.74,4.6217
-94.2,29.74,4.6169
-94.15,29.74,4.6124
-94.1,29.74,4.6079
-94.05,29.74,4.6034
-94.0,29.74,4.599
-93.95,29.74,4.5946
-93.9,29.74,4.5903
-104.9,29.79,6.5894
-104.85,29.79,6.5876
-104.8,29.79,6.5862
-104.75,29.79,6.5844
-104.7,29.79,6.5816
-104.65,29.79,6.5775
-104.6,29.79,6.5722
-104.55,29.79,6.5658
-104.5,29.79,6.559
-104.45,29.79,6.5521
-104.4,29.79,6.5454
-104.35,29.79,6.5388
-104.3,29.79,6.5324
-104.25,29.79,6.5264
-104.2,29.79,6.5209
-104.15,29.79,6.516
-104.1,29.79,6.5115
-104.05,29.79,6.5071
-104.0,29.79,6.502
-103.95,29.79,6.496
-103.9,29.79,6.4889
-103.85,29.79,6.4813
-103.8,29.79,6.4738
-103.75,29.79,6.4674
-103.7,29.79,6.4626
-103.65,29.79,6.4597
-103.6,29.79,6.4586
-103.55,29.79,6.4588
-103.5,29.79,6.4595
-103.45,29.79,6.4598
-103.4,29.79,6.4587
-103.35,29.79,6.4552
-103.3,29.79,6.4489
-103.25,29.79,6.4401
-103.2,29.79,6.4293
-103.15,29.79,6.4179
-103.1,29.79,6.4069
-103.05,29.79,6.397
-103.0,29.79,6.3885
-102.95,29.79,6.381
-102.9,29.79,6.374
-102.85,29.79,6.3671
-102.8,29.79,6.3601
-102.75,29.79,6.3529
-102.7,29.79,6.3457
-102.65,29.79,6.3382
-102.6,29.79,6.3304
-102.55,29.79,6.3216
-102.5,29.79,6.3115
-102.45,29.79,6.2998
-102.4,29.79,6.2865
-102.35,29.79,6.2722
-102.3,29.79,6.2575
-102.25,29.79,6.2432
-102.2,29.79,6.2302
-102.15,29.79,6.2185
-102.1,29.79,6.2081
-102.05,29.79,6.1988
-102.0,29.79,6.1902
-101.95,29.79,6.1821
-101.9,29.79,6.174
-101.85,29.79,6.166
-101.8,29.79,6.1579
-101.75,29.79,6.1501
-101.7,29.79,6.143
-101.65,29.79,6.1368
-101.6,29.79,6.1317
-101.55,29.79,6.1273
-101.5,29.79,6.1232
-101.45,29.79,6.1187
-101.4,29.79,6.1134
-101.35,29.79,6.1068
-101.3,29.79,6.0993
-101.25,29.79,6.091
-101.2,29.79,6.0827
-101.15,29.79,6.0747
-101.1,29.79,6.0674
-101.05,29.79,6.0607
-101.0,29.79,6.0543
-100.95,29.79,6.048
-100.9,29.79,6.0417
-100.85,29.79,6.0359
-100.8,29.79,6.0311
-100.75,29.79,6.0278
-100.7,29.79,6.0258
-100.65,29.79,6.0243
-100.6,29.79,6.0221
-100.55,29.79,6.0183
-100.5,29.79,6.0125
-100.45,29.79,6.0051
-100.4,29.79,5.9967
-100.35,29.79,5.9879
-100.3,29.79,5.9794
-100.25,29.79,5.9718
-100.2,29.79,5.9655
-100.15,29.79,5.9607
-100.1,29.79,5.9575
-100.05,29.79,5.9555
-100.0,29.79,5.9539
-99.95,29.79,5.9517
-99.9,29.79,5.948
-99.85,29.79,5.9419
-99.8,29.79,5.9335
-99.75,29.79,5.9235
-99.7,29.79,5.9131
-99.65,29.79,5.9035
-99.6,29.79,5.8957
-99.55,29.79,5.8893
-99.5,29.79,5.8835
-99.45,29.79,5.8766
-99.4,29.79,5.8672
-99.35,29.79,5.8548
-99.3,29.79,5.8393
-99.25,29.79,5.8218
-99.2,29.79,5.8035
-99.15,29.79,5.7853
-99.1,29.79,5.7679
-99.05,29.79,5.7517
-99.0,29.79,5.737
-98.95,29.79,5.7239
-98.9,29.79,5.7124
-98.85,29.79,5.7017
-98.8,29.79,5.6907
-98.75,29.79,5.6783
-98.7,29.79,5.6641
-98.65,29.79,5.6482
-98.6,29.79,5.6315
-98.55,29.79,5.615
-98.5,29.79,5.5995
-98.45,29.79,5.5853
-98.4,29.79,5.5719
-98.35,29.79,5.5591
-98.3,29.79,5.5465
-98.25,29.79,5.5343
-98.2,29.79,5.5229
-98.15,29.79,5.5127
-98.1,29.79,5.5036
-98.05,29.79,5.495
-98.0,29.79,5.4857
-97.95,29.79,5.4715
-97.9,29.79,5.4576
-97.85,29.79,5.4411
-97.8,29.79,5.4228
-97.75,29.79,5.404
-97.7,29.79,5.3859
-97.65,29.79,5.3691
-97.6,29.79,5.3536
-97.55,29.79,5.3391
-97.5,29.79,5.3252
-97.45,29.79,5.3119
-97.4,29.79,5.2993
-97.35,29.79,5.2877
-97.3,29.79,5.277
-97.25,29.79,5.2668
-97.2,29.79,5.2564
-97.15,29.79,5.2449
-97.1,29.79,5.2321
-97.05,29.79,5.2183
-97.0,29.79,5.2045
-96.95,29.79,5.1916
-96.9,29.79,5.1803
-96.85,29.79,5.1708
-96.8,29.79,5.1623
-96.75,29.79,5.154
-96.7,29.79,5.1452
-96.65,29.79,5.1357
-96.6,29.79,5.1255
-96.55,29.79,5.1147
-96.5,29.79,5.1031
-96.45,29.79,5.0908
-96.4,29.79,5.0779
-96.35,29.79,5.0649
-96.3,29.79,5.0526
-96.25,29.79,5.0416
-96.2,29.79,5.0321
-96.15,29.79,5.0236
-96.1,29.79,5.0154
-96.05,29.79,5.0069
-96.0,29.79,4.9975
-95.95,29.79,4.9872
-95.9,29.79,4.976
-95.85,29.79,4.9639
-95.8,29.79,4.951
-95.75,29.79,4.9375
-95.7,29.79,4.9236
-95.65,29.79,4.91
-95.6,29.79,4.8972
-95.55,29.79,4.8853
-95.5,29.79,4.8742
-95.45,29.79,4.8631
-95.4,29.79,4.8513
-95.35,29.79,4.8386
-95.3,29.79,4.8253
-95.25,29.79,4.812
-95.2,29.79,4.7996
-95.15,29.79,4.7883
-95.1,29.79,4.7782
-95.05,29.79,4.7687
-95.0,29.79,4.7591
-94.95,29.79,4.7487
-94.9,29.79,4.7372
-94.85,29.79,4.7251
-94.8,29.79,4.7129
-94.75,29.79,4.7013
-94.7,29.79,4.6908
-94.65,29.79,4.6813
-94.6,29.79,4.6724
-94.55,29.79,4.6637
-94.5,29.79,4.6548
-94.45,29.79,4.6459
-94.4,29.79,4.6374
-94.35,29.79,4.6296
-94.3,29.79,4.623
-94.25,29.79,4.6176
-94.2,29.79,4.6132
-94.15,29.79,4.6093
-94.1,29.79,4.6055
-94.05,29.79,4.6015
-94.0,29.79,4.5973
-93.95,29.79,4.5929
-93.9,29.79,4.5884
-104.95,29.84,6.5902
-104.9,29.84,6.588
-104.85,29.84,6.5861
-104.8,29.84,6.5842
-104.75,29.84,6.5818
-104.7,29.84,6.5784
-104.65,29.84,6.5738
-104.6,29.84,6.5682
-104.55,29.84,6.5619
-104.5,29.84,6.5553
-104.45,29.84,6.5486
-104.4,29.84,6.542
-104.35,29.84,6.5354
-104.3,29.84,6.529
-104.25,29.84,6.5231
-104.2,29.84,6.518
-104.15,29.84,6.5139
-104.1,29.84,6.5106
-104.05,29.84,6.5075
-104.0,29.84,6.5036
-103.95,29.84,6.4982
-103.9,29.84,6.4912
-103.85,29.84,6.4832
-103.8,29.84,6.475
-103.75,29.84,6.4678
-103.7,29.84,6.4623
-103.65,29.84,6.4588
-103.6,29.84,6.4572
-103.55,29.84,6.4569
-103.5,29.84,6.4572
-103.45,29.84,6.4571
-103.4,29.84,6.4558
-103.35,29.84,6.4523
-103.3,29.84,6.4461
-103.25,29.84,6.4374
-103.2,29.84,6.4269
-103.15,29.84,6.4157
-103.1,29.84,6.4048
-103.05,29.84,6.3951
-103.0,29.84,6.3866
-102.95,29.84,6.3791
-102.9,29.84,6.3724
-102.85,29.84,6.3659
-102.8,29.84,6.3593
-102.75,29.84,6.3526
-102.7,29.84,6.3456
-102.65,29.84,6.338
-102.6,29.84,6.3295
-102.55,29.84,6.3198
-102.5,29.84,6.3087
-102.45,29.84,6.2959
-102.4,29.84,6.2819
-102.35,29.84,6.267
-102.3,29.84,6.2521
-102.25,29.84,6.2381
-102.2,29.84,6.2256
-102.15,29.84,6.2147
-102.1,29.84,6.2053
-102.05,29.84,6.1971
-102.0,29.84,6.1896
-101.95,29.84,6.1824
-101.9,29.84,6.1751
-101.85,29.84,6.1675
-101.8,29.84,6.1598
-101.75,29.84,6.1522
-101.7,29.84,6.1452
-101.65,29.84,6.1392
-101.6,29.84,6.1342
-101.55,29.84,6.1298
-101.5,29.84,6.1254
-101.45,29.84,6.1204
-101.4,29.84,6.1144
-101.35,29.84,6.1074
-101.3,29.84,6.0997
-101.25,29.84,6.0916
-101.2,29.84,6.0837
-101.15,29.84,6.0761
-101.1,29.84,6.0688
-101.05,29.84,6.0616
-101.0,29.84,6.0545
-100.95,29.84,6.0472
-100.9,29.84,6.0401
-100.85,29.84,6.0336
-100.8,29.84,6.0284
-100.75,29.84,6.025
-100.7,29.84,6.023
-100.65,29.84,6.0218
-100.6,29.84,6.0203
-100.55,29.84,6.0174
-100.5,29.84,6.0128
-100.45,29.84,6.0066
-100.4,29.84,5.9991
-100.35,29.84,5.9911
-100.3,29.84,5.983
-100.25,29.84,5.9756
-100.2,29.84,5.9694
-100.15,29.84,5.9647
-100.1,29.84,5.9615
-100.05,29.84,5.9591
-100.0,29.84,5.9567
-99.95,29.84,5.9535
-99.9,29.84,5.9486
-99.85,29.84,5.9414
-99.8,29.84,5.9323
-99.75,29.84,5.9219
-99.7,29.84,5.9115
-99.65,29.84,5.9022
-99.6,29.84,5.8947
-99.55,29.84,5.8886
-99.5,29.84,5.8828
-99.45,29.84,5.8757
-99.4,29.84,5.8659
-99.35,29.84,5.8529
-99.3,29.84,5.8371
-99.25,29.84,5.8195
-99.2,29.84,5.8014
-99.15,29.84,5.7841
-99.1,29.84,5.768
-99.05,29.84,5.7535
-99.0,29.84,5.7405
-98.95,29.84,5.7286
-98.9,29.84,5.7176
-98.85,29.84,5.7067
-98.8,29.84,5.6952
-98.75,29.84,5.6823
-98.7,29.84,5.6677
-98.65,29.84,5.6518
-98.6,29.84,5.6353
-98.55,29.84,5.619
-98.5,29.84,5.6033
-98.45,29.84,5.5886
-98.4,29.84,5.5745
-98.35,29.84,5.5608
-98.3,29.84,5.5475
-98.25,29.84,5.5346
-98.2,29.84,5.5227
-98.15,29.84,5.512
-98.1,29.84,5.5027
-98.05,29.84,5.4941
-98.0,29.84,5.4851
-97.95,29.84,5.4718
-97.9,29.84,5.4587
-97.85,29.84,5.4432
-97.8,29.84,5.4258
-97.75,29.84,5.4077
-97.7,29.84,5.3901
